#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
115,"It Gets Better","Rex Orange County",51,122,"bedroom pop","Pop","Pony",2019-10-25,03:32,70,38,48,0,52,0,0,-8,F,4,2021-02-02,6lxJDscGCALBzA0BdhGCiL,"Rex Orange County",7B,USRC11902535
116,"Different","Aidan Bissett",43,160,"","","Different",2020-07-10,03:20,52,63,63,0,40,0,40,-6,B minor,4,2021-02-02,7kjhPDeXgKMawtdGeZl212,"Capitol Records",10A,QZHN92008505
117,"Revvin' My Cj7","Summer Salt",50,120,"","","So Polite",2017-07-18,02:48,76,47,93,10,35,0,10,-8,A#/B♭,4,2021-02-02,6PVx8IYQJdeLa2AIJnnFrj,"Cherry Lime Records",6B,QZ8LD1739333
118,"Sex, Drugs, Etc.","Beach Weather",0,144,"","","Chit Chat",2016-11-04,03:16,57,84,1,1,47,0,50,-5,E minor,4,2021-02-02,04wODYKrbLNe7LTOaOPX3i,"Beach Weather",9A,TCACS1642138
119,"Nobody Gets Me (Like You)","Wallows",0,116,"indie","Pop, Rock","Nobody Gets Me (Like You)",2020-09-09,02:37,57,89,4,0,82,0,70,-1,D,4,2021-02-02,6n3hQsudILw9w3CqDwoO5M,"Atlantic Records",10B,USAT22005094
120,"Virtual Aerobics","Wallows",0,110,"indie","Pop, Rock","Virtual Aerobics",2020-10-02,02:02,78,55,18,0,72,0,0,-4,A,4,2021-02-02,1fpGZJnHXFEbq8UIWIKmHH,"Atlantic Records",11B,USAT22005095
121,"Hey Lover!","Wabie",73,117,"bedroom pop","Pop","Cyclones and Hey Lover",2019-06-19,02:42,59,74,1,0,52,0,30,-10,E,4,2021-02-02,7rC3P7tpWriaC4hYWKwGQd,"Wabie Records",12B,QZFYZ1923384
122,"Personal Lies","Djo",0,110,"psychedelic pop","Pop, Rock","Twenty Twenty",2019-09-13,04:59,62,55,1,0,58,0,20,-8,C,4,2021-02-02,3BjQX42wrf1Ie1AopSnUGV,"Djo",8B,GBKPL1963384
123,"Why","Dominic Fike",72,117,"","","What Could Possibly Go Wrong",2020-07-31,02:19,68,86,34,1,34,0,10,-3,F#/G♭,4,2021-02-02,1xLs8Mu1QEVbGCpyHQ2r2U,"Columbia",2B,USQX92003248
124,"Loverboy","A-Wall",0,120,"bedroom pop","Pop","Helios",2019-08-04,03:44,61,47,66,4,51,0,10,-10,C,4,2021-02-02,1FWoak0OgTq1jrYfRKfXsj,"Lord A-Wall Records",8B,QZFZ41979172
125,"Big Sad","Mickey Darling",39,170,"bedroom pop","Pop","We'll Always Have Summer",2019-08-30,02:18,63,78,48,0,91,0,20,-5,F minor,4,2021-02-02,7epRhGT3VF7HCWBhGeJQLV,"sexiest boyband records",4A,QZFZ71947790
126,"Parking Lots","Plums",61,156,"","","Jen",2015-07-14,03:26,49,76,2,37,72,0,30,-5,C♯/D♭ minor,4,2021-02-02,5PSplhA4PEZHqw0bOfelEp,"Forged Artifacts",12A,QM6MZ1553510
127,"Falling for the Wrong One","Dreamer Boy",43,119,"bedroom pop","Pop","Love, Nostalgia",2018-11-13,04:11,67,67,3,2,46,0,30,-8,G,4,2021-02-02,5C4XCvAKImh0IGPCKbPPo6,"Dreamer Boy",9B,UST8K1888144
128,"Reverse Cowgirl","Mickey Darling",48,169,"bedroom pop","Pop","Reverse Cowgirl",2019-11-29,03:39,55,69,24,0,46,10,10,-9,F#/G♭ minor,4,2021-02-02,1aBouZtfICZ1PRNCtPcdVL,"sexiest boyband records",11A,QZHNC1931703
129,"hey girl","boy pablo",52,100,"bedroom pop","Pop","Wachito Rico",2020-10-23,03:07,59,49,0,6,89,0,0,-10,F#/G♭,4,2021-02-02,5x9r0HaFznxQ32J2JZFhub,"777 Music",2B,NO8WZ2002010
130,"Slowly Spinning Room","OK Houston",37,82,"","","Slowly Spinning Room",2019-07-29,04:06,52,68,29,0,70,0,50,-9,F#/G♭,4,2021-02-02,53RjJYQDxvaFIu6Joyv8Cv,"Something Plush",2B,QZFZ41927117
131,"Harvey","Her's",75,142,"indie","Pop, Rock","Invitation to Her's",2018-08-24,03:31,59,86,7,82,72,0,10,-6,A,4,2021-02-02,1zFbBrZmJr1Z49HYe84dBg,"Heist Or Hit Records",11B,GBYEJ1800003
132,"Prune, You Talk Funny","Gus Dapperton",0,140,"bedroom pop","Pop","Prune, You Talk Funny",2017-12-05,03:32,57,75,2,0,58,0,20,-7,A#/B♭ minor,4,2021-02-02,6KKHXbJtnJPjla3V49YPac,"Gus Dapperton",3A,TCADM1839634
133,"Bad Texter","Ryan Woods",0,95,"","","Bad Texter",2020-06-17,03:13,61,63,5,0,62,0,30,-7,B,4,2021-02-02,7rymj8PopRWOI2kBdjPG9q,"East West Records LLC",1B,US39N2000376
134,"Lovers","Rebounder",0,124,"","","Lovers",2020-05-21,03:34,67,48,25,0,31,0,0,-7,A minor,4,2021-02-02,5QBuOkGDtuHDv4EJyunH6f,"Rebounder",8A,QMEZE1949250
135,"Anything You Want","JAWNY",63,112,"bedroom pop","Pop","Anything You Want",2020-02-27,02:03,80,78,14,0,93,0,10,-5,F#/G♭ minor,4,2021-02-02,78LMazmfqncADjyJVae8dN,"Johnny Utah LLC",11A,USUG12000587
136,"Pool House","The Backseat Lovers",75,134,"","","When We Were Friends",2019-01-27,04:29,59,36,5,0,33,0,0,-11,G,4,2021-02-02,74f0dpqHhTeTJzs4pmZ1yq,"The Backseat Lovers",9B,USL4R1800760
137,"Just a Boy","The Backseat Lovers",63,93,"","","Just a Boy",2019-09-25,04:10,59,53,0,0,30,0,10,-7,E,4,2021-02-02,1jRUUth3iAmmlSFA174YxZ,"The Backseat Lovers",12B,USHM81955622
138,"I'm Not Making out With You","Surf Curse",0,190,"indie","Pop, Rock","Sad Boys",2015-05-10,02:39,35,79,1,0,27,0,20,-10,C,4,2021-02-02,6E9ab6fNK5D18BDJT8ojDs,"Surf Curse",8B,TCACM1691247
139,"supermarket","carwash",0,90,"","","supermarket",2020-02-13,02:25,45,84,39,86,91,0,20,-6,G#/A♭,4,2021-02-02,43SHJo9L4THsALZ3ZXhA4M,"playroom",4B,QZFZ22005650
140,"Fairgrounds","Kevin Creel",27,160,"","","Fairgrounds",2020-06-20,02:32,54,53,34,0,61,20,10,-14,E,4,2021-02-02,2r6eMOm2G1GINOzGrFycL3,"Creel",12B,QZHN52055799
141,"Watch Your Mouth","The Backseat Lovers",66,88,"","","When We Were Friends",2019-01-27,04:31,57,38,39,2,24,0,10,-11,D,4,2021-02-02,4DHLopEsKDwQBgucGKJuzj,"The Backseat Lovers",10B,USCGH1936385
142,"Sun Tan","Wallows",50,109,"indie","Pop, Rock","Sun Tan",2017-05-22,03:46,47,91,3,0,55,0,30,-4,E,4,2021-02-02,3I7nvkvsaY9mVQeSOggOBb,"Atlantic Records",12B,USAT21801169
143,"Adult","Christian Leave",42,139,"","","Adult",2020-07-24,02:37,76,42,55,0,57,20,0,-10,D#/E♭,4,2021-02-02,7aPVj4na1QheevNbrv5uwC,"Warner Records",5B,USWB12001228
144,"INTRO","The Polar Boys",0,78,"","","INTRO",2019-09-27,02:49,56,85,6,0,39,0,10,-6,E minor,4,2021-02-02,3H6ex59p3iPeHSvu3RycGb,"The Polar Boys LLC",9A,GBKPL1967707
145,"No Use","Christian Leave",35,94,"","","No Use",2020-05-29,03:16,82,67,3,0,96,10,0,-9,G#/A♭,4,2021-02-02,2m7AO4zLdkbd5SRmjNfnwz,"Warner Records",4B,USWB12001229
146,"Nicotine Dream","Breakup Shoes",50,115,"","","Nicotine Dream EP",2016-04-18,02:55,53,61,30,0,72,0,30,-6,G#/A♭,4,2021-02-02,0bJs66Q7uwNby1vPt8HM2E,"Breakup Shoes",4B,SEYOK1619206
147,"HEADY","Reaper",55,115,"","","heady",2018-06-20,03:31,65,58,2,0,54,0,20,-7,C♯/D♭,4,2021-02-02,7aNW0M1R6eUnoXKpN2HncV,"Reaper",3B,QM24S1818132
148,"THE BOTTOM","MICHELLE",49,110,"bedroom pop","Pop","HEATWAVE",2018-09-04,03:39,75,61,0,56,84,0,10,-7,A minor,4,2021-02-02,5SG2BVsZr0W7cFAkjh60TT,"Canvasback/ATL",8A,CAHQJ1847631
149,"Goodbye Bye Bye","Younger Hunger",15,136,"","","Goodbye Bye Bye",2020-05-01,02:35,65,69,23,0,61,0,10,-4,A#/B♭,4,2021-02-02,7f9sIbD8IQGixfrJW9J2nI,"Regnuoy Regnuh",6B,QMEZE1949152
150,"Lava","Still Woozy",57,169,"bedroom pop","Pop","Lately EP",2019-05-03,02:37,62,62,30,1,67,10,20,-10,C♯/D♭,4,2021-02-02,2dIeraguJ8SoHDqXfSZelZ,"Still Woozy Productions Inc., under exclusive license to Interscope Records",3B,QZDA41968563
151,"Lucy","Still Woozy,ODIE",61,84,"bedroom pop, ","Pop","Lucy",2018-03-22,02:22,65,54,43,0,85,20,10,-12,F#/G♭ minor,4,2021-02-02,5RxpYHVbGJPOvSEATQyg9P,"Still Woozy Productions Inc., under exclusive license to Interscope Records",11A,QZBRF1873892
152,"Window","Still Woozy",58,91,"bedroom pop","Pop","Window",2020-04-17,02:19,71,48,44,0,67,20,20,-9,E minor,4,2021-02-02,3hARuUtzTdUuWH1KiLJlSf,"Still Woozy Productions Inc., under exclusive license to Interscope Records",9A,USUG12001158
153,"Ground","Wallows",51,77,"indie","Pop, Rock","Spring EP",2018-04-06,03:34,42,67,0,0,54,0,0,-6,C♯/D♭,4,2021-02-02,2N977oXVcbzWqT4m3U698h,"Atlantic Records",3B,USAT21800931
154,"Drop the Guillotine","Peach Pit",60,88,"","","Being So Normal",2018-06-28,03:39,51,88,4,0,58,0,10,-7,C,4,2021-02-02,1gpBDeONibvJyQYEv5HJh9,"Columbia",8B,USSM11805167
155,"Never Had The Balls","Rex Orange County",51,150,"bedroom pop","Pop","Pony",2019-10-25,03:56,70,68,38,0,35,0,0,-8,F,4,2021-02-02,5h68UTytwmTJDwoGbqLwzV,"Rex Orange County",7B,USRC11902532
156,"Channel Orange In Your Living Room","Charlie Burg",49,119,"","","Channel Orange In Your Living Room",2020-04-21,02:38,70,60,52,0,83,0,0,-6,B,4,2021-02-02,27AJf1VXuh3h6QsqQBOLxf,"FADER Label",1B,US4HB2000132
157,"Never","Christian Leave",32,174,"","","Never",2018-12-07,03:46,38,41,3,0,26,0,10,-9,G,4,2021-02-02,6100SLWSTjdjaUC6IBqdEZ,"Warner Records",9B,QM38F1800019
158,"4EVER","Clairo",79,102,"bedroom pop","Pop","4EVER",2018-04-27,02:39,75,59,5,1,58,0,10,-8,A minor,4,2021-02-02,5mIOsPuQdXchVY0jB5NO9Q,"FADER Label",8A,US4HB1800003
159,"striptease","carwash",0,130,"","","striptease",2019-11-05,02:40,69,57,13,95,73,0,10,-9,G#/A♭,4,2021-02-02,17s9ohMleXceK8Qobgl8Zd,"playroom",4B,QZHN81952149
160,"Get Yourself To Sleep","Oscar Welsh",0,84,"bedroom pop","Pop","Get Yourself To Sleep",2019-10-15,03:02,54,49,85,0,46,30,20,-7,G minor,4,2021-02-02,76XO15BjyqdsFCRHXZnwxG,"Oscar Welsh / Human Re Sources",6A,CAHQJ1960546
161,"Habit","Still Woozy",65,125,"bedroom pop","Pop","Habit",2019-12-12,02:33,77,39,15,0,48,0,10,-12,C♯/D♭,4,2021-02-02,4BsLwvaJOTOHDNg7xMpvrL,"Still Woozy Productions Inc., under exclusive license to Interscope Records",3B,QZES81849699
162,"dancefloor","marcos g",0,95,"","","dancefloor",2020-03-09,03:18,79,64,30,0,72,0,10,-7,C♯/D♭,4,2021-02-02,62NYMFMSmFy4hasKUenJyG,"marcos g",3B,QZ93L1967369
163,"Deep Breath in the Sun","Grady",34,112,"","","The in Between",2019-10-25,02:35,75,66,26,1,86,0,40,-5,F minor,4,2021-02-02,5AoKo3XxXbdNG1oFjbJzKY,"TMWRK Records, LLC",4A,QMBZ91919383
164,"Chateau (Feel Alright)","Djo",0,135,"psychedelic pop","Pop, Rock","Twenty Twenty",2019-09-13,04:32,64,37,43,0,35,0,30,-12,G,4,2021-02-02,41mclLjggl2nmbYpRisKrh,"Djo",9B,GBKPL1959342
165,"Cotton Candy Lemonade","Blu DeTiger",51,101,"","","Cotton Candy Lemonade",2020-09-23,02:26,71,44,51,0,45,0,20,-8,C♯/D♭ minor,4,2021-02-02,1RfPf0W4OlIWROTV5Afs3S,"ALT:Vision Records",12A,QM7282067932
166,"Mom Jeans","Mickey Darling",35,150,"bedroom pop","Pop","We'll Always Have Summer",2019-08-30,02:44,68,59,42,0,87,0,40,-7,D,4,2021-02-02,53KffDSQ4LsdKl99h7Vd8x,"sexiest boyband records",10B,QZFZ71947789
167,"Motocross","Huron John",0,177,"bedroom pop","Pop","Apocalypse Wow",2020-04-22,03:52,49,41,16,0,38,0,10,-8,B,3,2021-02-02,71PfgIUSVJEE9lsuDf4MsK,"Always Outside Creative Arts",1B,QZ93L2012697
168,"I DONT WANT 2 B UR FRIEND","Devon",40,90,"","","I DONT WANT 2 B UR FRIEND",2019-08-23,02:10,39,96,1,0,54,10,0,-6,F minor,4,2021-02-02,6wNJDdIFnD9bMwkEXewKbq,"UMOD (Universal Music On Demand)",4A,NL1AP1923127
169,"Winona","Miloe",0,106,"","","Winona",2020-09-30,02:25,65,62,7,17,76,0,10,-7,F,4,2021-02-02,50CrMqvVH178XRNNhhXfTy,"things we like",7B,GBKPL2022890
170,"Bye Bye Baby","Greer",1,154,"","","Bye Bye Baby",2020-06-17,03:07,46,77,1,0,31,0,0,-6,D,4,2021-02-02,6lyaYDIHGPmXuDHJSZbCph,"Epitaph",10B,USEP42026002
171,"Loving You","Thomas Headon",0,80,"","","Loving You",2020-06-19,03:27,51,71,51,0,66,0,0,-6,E minor,4,2021-02-02,1YhL0is8h9VlLcvNDmwmN4,"Thomas Headon",9A,US23A1515006
172,"Lost in Translation","The Neighbourhood",58,105,"","","Chip Chrome & The Mono-Tones",2020-09-25,03:10,57,89,0,0,52,0,30,-6,C,4,2021-02-02,5TUZhrb8UaaA76NhzZax2Z,"Columbia",8B,USSM12003768
173,"Maple Syrup Tears","Huron John",0,113,"bedroom pop","Pop","Apocalypse Wow",2020-04-22,03:13,70,65,38,0,59,0,20,-5,E,4,2021-02-02,1yfkJLkJuhVxZf7d4OqARc,"Always Outside Creative Arts",12B,QZ93L1975430
174,"Bedache","Christian Leave",27,106,"","","Bedache",2020-11-20,02:33,53,74,0,0,30,0,10,-4,A,4,2021-02-02,6XSlSieQ9sCCDfZNxnJ7Zv,"GODMODE/Warner Records",11B,USWB12004423
175,"Always Forever","Cults",83,163,"","","Static",2013-10-15,03:43,17,74,0,28,36,0,20,-6,G#/A♭,4,2021-02-02,2enPRFda84VE2wtI8c86Uf,"Columbia",4B,USSM11303912
176,"for the people in the back","ROLE MODEL",47,156,"bedroom pop","Pop","our little angel - EP",2020-10-21,02:34,78,73,10,0,83,10,30,-4,D#/E♭ minor,4,2021-02-02,72gooyj5bJQNROC5Ptmjn7,"Interscope Records",2A,USUM72009185
177,"Boredom (feat. Rex Orange County & Anna of the North)","Tyler, The Creator,Rex Orange County,Anna of the North",71,80,"bedroom pop, ","Pop","Flower Boy",2017-07-21,05:20,56,58,79,0,24,10,30,-10,G#/A♭,4,2021-02-02,5WNYg3usc6H8N3MBEp4zVk,"Columbia",4B,USQX91701279
178,"What's the Use?","Mac Miller",69,105,"","","Swimming",2018-08-03,04:48,76,49,74,1,56,10,10,-10,C♯/D♭ minor,4,2021-02-02,2dgrYdgguVZKeCsrVb9XEs,"Warner Records",12A,USWB11801213
179,"Midsummer Madness","88rising,Joji,Rich Brian",2,90,"","","Head In The Clouds",2018-07-20,04:40,41,68,36,0,17,0,10,-8,A,4,2021-02-02,6TodWdTSDfzwgYynTZSvJn,"88rising Music/Warner Records",11B,ZZOPM1800318
180,"NO FUN","Joji",0,97,"","","BALLADS 1",2018-10-26,02:48,81,48,80,0,72,0,20,-7,F,4,2021-02-02,4sbtM9ORGwmxGkXfctXbJq,"88rising Music/Warner Records",7B,ZZOPM1800566
181,"Lover Is a Day","Cuco",1,180,"bedroom pop","Pop","wannabewithu",2016-07-09,07:36,41,65,4,19,34,0,10,-10,D#/E♭,4,2021-02-02,76tGvMdmFKuiMew33ZNNA9,"Cuco",5B,USHM21643447
182,"Everytime","boy pablo",60,204,"bedroom pop","Pop","Roy Pablo",2017-05-19,02:52,43,66,2,4,86,0,10,-10,D,4,2021-02-02,4zvHZWOGyL7WcmqHOgtGCW,"777 Music",10B,USQY51745798
183,"Lo Que Siento","Cuco",1,87,"bedroom pop","Pop","Lo Que Siento",2017-05-25,05:12,33,69,50,0,41,10,40,-6,A#/B♭,5,2021-02-02,3oyf4dalm17kzTE8LJDbgR,"Cuco",6B,USDY41758677
184,"Sunkissed","khai dreams",0,154,"","","Sunkissed",2019-08-09,02:06,77,35,59,0,79,0,40,-9,F#/G♭,4,2021-02-02,5uWDUe75h2FHLZyMX9r5sp,"Khai Dreams",2B,QZFZ21993822
185,"Out of My League","Fitz and The Tantrums",67,170,"","","Out of My League",2013-02-08,03:29,55,97,4,0,53,0,30,-4,A minor,4,2021-02-02,5qEn8c0MBzyRKgQq91Vevi,"Elektra (NEK)",8A,USAT21300149
186,"She Said","Sundara Karma",52,165,"indie","Pop, Rock","Youth is Only Ever Fun in Retrospect",2017-07-07,03:45,42,95,0,0,64,0,0,-4,G,4,2021-02-02,3ZJZjjKFxTqVGJ8QIYKMjp,"RCA Records Label",9B,GBARL1501863
187,"It's Not The Same Anymore","Rex Orange County",63,118,"bedroom pop","Pop","Pony",2019-10-25,06:26,67,32,87,0,36,0,10,-11,F,4,2021-02-02,7vRia9rlEuTDQxkfXIKySi,"Rex Orange County",7B,USRC11902536
188,"Painkiller","Ruel",56,129,"","","Painkiller",2019-04-30,03:33,68,41,11,0,44,0,10,-7,F,4,2021-02-02,1abFkY2jm6KDFMZ7RD9YJh,"RCA Records Label",7B,USRC11900839
189,"Chamber Of Reflection","Mac DeMarco",2,131,"indie","Pop, Rock","Salad Days",2014-04-01,03:51,54,56,26,91,51,0,10,-9,B,4,2021-02-02,1MJ5f5EYBC92ADD6xcz7nb,"Captured Tracks",1B,QMMZN1300568
190,"SUGAR","BROCKHAMPTON",71,123,"","","GINGER",2019-08-23,03:24,45,54,45,0,52,0,10,-8,C♯/D♭,4,2021-02-02,6U0FIYXCQ3TGrk4tFpLrEA,"Question Everything/RCA Records",3B,USRC11901564
191,"Puppy Dog","Dreamer Boy",45,114,"bedroom pop","Pop","Puppy Dog",2019-12-10,03:30,69,55,17,0,51,0,30,-8,G,4,2021-02-02,13O36COxxWjcvc9r5Zsd1P,"slowplay/Harvest Records",9B,USUM71923893
192,"I Dare You","The Regrettes",45,204,"","","How Do You Love?",2019-08-09,02:50,51,88,1,0,86,0,0,-3,C♯/D♭,4,2021-02-02,6N3aShaAM8V6valfHIFVOr,"Warner Records",3B,USWB11901117
193,"blind","ROLE MODEL",0,150,"bedroom pop","Pop","blind",2020-07-22,02:33,77,66,15,0,68,0,0,-5,C,4,2021-02-02,6d1ffV5RisInvrDxkLgBxe,"Interscope Records",8B,USUM72010617
194,"Do I Wanna Know?","Arctic Monkeys",89,85,"indie, garage rock","Rock, Pop","AM",2013-09-09,04:32,55,53,19,0,41,0,20,-8,F,4,2021-02-02,5FVd6KXrgO9B3JPmC8OPst,"Domino Recording Co",7B,GBCEL1300362
195,"Mr Loverman","Ricky Montgomery",0,130,"","","Montgomery Ricky",2016-04-08,03:36,64,53,24,0,49,0,20,-7,C,3,2021-02-02,594dAKfWYKj53Usd6DTbUs,"Ricky Montgomery Records",8B,USA2P1624702
196,"as long as you care","Ruel",52,79,"","","as long as you care",2020-09-10,03:13,55,59,1,0,31,0,10,-7,C♯/D♭,4,2021-02-02,0GQqQ7dA7B4mcEktSZaOUp,"RCA Records Label",3B,USRC12002400
197,"Post Humorous","Gus Dapperton",0,120,"bedroom pop","Pop","Post Humorous",2020-07-01,04:39,64,85,1,0,82,0,0,-5,D,4,2021-02-02,59BJgnWKzFnh5TGkhHfmod,"Gus Dapperton",10B,GBKPL2003839
198,"Gutter Girl","Hot Flash Heat Wave",0,112,"surf rock","Rock","Neapolitan",2015-09-11,03:44,52,81,18,51,28,0,10,-6,C♯/D♭,3,2021-02-02,1sEzuZNasuG8s1OOHwYfN2,"Hot Flash Heat Wave",3B,TCACI1545098
199,"Sofia","Clairo",82,113,"bedroom pop","Pop","Immunity",2019-08-02,03:08,74,62,60,0,64,0,20,-10,C,4,2021-02-02,7B3z0ySL9Rr0XvZEAjWZzM,"FADER Label",8B,US4HB1900086
200,"Space Song","Beach House",12,147,"dream pop","Pop, Rock","Depression Cherry",2015-08-28,05:20,51,79,23,13,59,0,10,-7,C minor,4,2021-02-02,0hNhlwnzMLzZSlKGDCuHOo,"Sub Pop Records",5A,USSUB1512203
201,"The Love Club","Lorde",13,92,"","","Pure Heroine (Extended)",2013-01-01,03:21,79,49,21,1,63,0,10,-7,F,4,2021-02-02,2yrJ1jWo3HLksJFUqUsZE4,"Universal Music New Zealand Limited",7B,NZUM71200034
202,"For A Minute","WizTheMc",0,160,"","","For A Minute",2020-06-18,01:48,71,78,3,0,83,0,10,-6,D,4,2021-02-02,2zAKwUD7TVTt8qTxa9bnQJ,"Homemade Projects, LLC / TenThousand Projects",10B,QZES52016808
203,"supercuts","Jeremy Zucker",56,128,"","","supercuts",2020-07-24,03:26,81,54,8,0,76,10,0,-8,B,4,2021-02-02,4PyMK7JTcu6l30D8KogokR,"Republic Records",1B,USUM72013591
204,"Beautiful Boy (Darling Boy) - 2010 Remastered","John Lennon",67,111,"christmas","Pop","Beautiful Boy (Original Motion Picture Soundtrack)",2018-10-12,04:02,57,50,74,0,44,0,90,-10,D,4,2021-02-02,5GMQdzgtI7vtpmtps2YiYx,"Warner Records",10B,USTO11000021
205,"Why'd You Only Call Me When You're High?","Arctic Monkeys",87,92,"indie, garage rock","Rock, Pop","AM",2013-09-09,02:41,69,63,5,0,80,0,10,-6,D,4,2021-02-02,086myS9r57YsLbJpU0TgK9,"Domino Recording Co",10B,GBCEL1300370
206,"Little Dark Age","MGMT",80,98,"indie","Pop, Rock","Little Dark Age",2018-02-09,04:59,71,71,1,0,62,0,10,-6,F#/G♭,4,2021-02-02,2Y0iGXY6m6immVb2ktbseM,"Columbia",2B,USSM11707035
207,"Like or Like Like","Miniature Tigers",0,96,"","","Tell It to the Volcano",2009-09-22,02:38,75,53,3,0,84,0,10,-5,D,4,2021-02-02,2laAFvo3q3GIcXX7Ql8OeD,"Yebo Music",10B,US8JX0900002
208,"For the First Time","Mac DeMarco",0,76,"indie","Pop, Rock","This Old Dog",2017-05-05,03:02,55,53,30,1,52,0,10,-10,F minor,4,2021-02-02,4LB5cNN7f18wIJA2RU4iIO,"Captured Tracks",4A,QMMZN1701301
209,"Borderline","Tame Impala",85,98,"indie, psychedelic pop","Pop, Rock","The Slow Rush",2020-02-14,03:57,62,87,4,0,87,0,0,-3,F minor,4,2021-02-02,5hM5arv9KDbCHS0k9uqwjr,"Universal Music Australia Pty. Ltd.",4A,AUUM71900956
210,"Little","Jany Green",0,110,"","","Little",2020-05-14,02:37,82,62,24,0,75,0,10,-8,C,4,2021-02-02,2fozfsVzd6kCYp5OA3sOUJ,"Jany Green",8B,QZ93L2019858
211,"Suffocate","Jany Green",27,129,"","","Suffocate",2020-04-06,03:20,83,46,10,3,20,0,10,-9,A minor,4,2021-02-02,12k5xtS7WsOl7QXPiUAx3P,"Nice Guys",8A,FR9Z62000138
212,"Nikes On","Healy",43,83,"","","Nikes On",2020-03-05,02:42,83,31,64,0,24,20,10,-10,A,4,2021-02-02,5z14e4rPImlgk40W33dt0U,"Braintrust Records/RCA Records",11B,USRC12000524
213,"Judy You Hung the Moon","HARBOUR",0,140,"","","Heatwave",2017-08-04,03:30,65,65,51,0,63,0,0,-8,F#/G♭ minor,4,2021-02-02,2qdmM6JfK55YDUGMgRgJW2,"The Counter Rhythm Group",11A,TCADE1723407
214,"Line Without a Hook","Ricky Montgomery",0,190,"","","Montgomery Ricky",2016-04-08,04:09,43,65,26,0,51,0,20,-5,G#/A♭,3,2021-02-02,5jvgec3P4jyoZUPTy2pWDR,"Ricky Montgomery Records",4B,USA2P1624696
215,"Miracle Man","Oliver Tree",56,140,"","","Ugly is Beautiful",2020-07-17,02:05,67,48,9,0,66,0,40,-8,C,4,2021-02-02,2PFnwW05Wh0MYkfZxSwfuf,"Atlantic Records",8B,USAT21903365
216,"Double Negative (Skeleton Milkshake)","Dominic Fike",60,154,"","","What Could Possibly Go Wrong",2020-07-31,02:06,69,86,0,0,64,10,10,-3,E,4,2021-02-02,7ACT6YaXbYvl7hRWEOOEHQ,"Columbia",12B,USQX92003244
217,"Way It Goes","Hippo Campus",62,120,"","","Landmark",2017-02-24,04:05,54,91,2,0,52,0,30,-4,A,4,2021-02-02,6CES1554HcWMIVroJfmmBm,"Grand Jury (RED)",11B,QM5BK1600111
218,"Perfect Places","Lorde",76,104,"","","Melodrama",2017-06-16,03:41,62,58,0,0,51,0,10,-5,C♯/D♭ minor,4,2021-02-02,7ARveOiD31w2Nq0n5FsSf8,"Universal Music New Zealand Limited",12A,NZUM71700074
219,"My Body","Young the Giant",57,130,"","","Young The Giant (Special Edition)",2011-00-00,04:04,49,91,0,0,64,0,40,-7,A#/B♭,4,2021-02-02,1KDYN3odJHnj9pqGHN3FVs,"Roadrunner Records",6B,NLA321090396
220,"Helena Beat","Foster The People",67,127,"","","Torches",2011-05-23,04:36,67,88,1,0,74,0,10,-5,F minor,4,2021-02-02,4VbDJMkAX3dWNBdn3KH6Wx,"Columbia",4A,USSM11005693
221,"White Ferrari","Frank Ocean",88,109,"","","Blonde",2016-08-20,04:08,50,10,77,0,20,0,30,-16,C,4,2021-02-02,2LMkwUfqC6S6s6qDVlEuzV,"Boys Don't Cry",8B,QZ5C81600014
222,"Trigger Of Love","JAWNY",61,75,"bedroom pop","Pop","For Abby",2020-10-27,02:50,66,62,37,0,52,10,10,-5,F#/G♭,4,2021-02-02,3soKdLpgZNCtYLRsnwxwfB,"Johnny Utah LLC",2B,USUG12003818
223,"Waste My Time","Oliver Tree",42,144,"","","Ugly is Beautiful",2020-07-17,03:27,61,82,0,0,27,0,40,-7,G,4,2021-02-02,64mQsIB5PehdqjSRBNYLmD,"Atlantic Records",9B,USAT22003721
224,"Jealous","Eyedress",0,93,"","","Jealous",2019-12-06,02:02,47,92,0,86,70,0,40,-10,A minor,4,2021-02-02,5s2zbxZI4Ym5LTKwjZHS2V,"Lex Records",8A,GBMYF1900115
225,"suburban wonderland","BETWEEN FRIENDS",0,88,"","","suburban wonderland",2017-07-14,04:26,62,69,2,0,51,0,0,-8,D,4,2021-02-02,1dSp8A0PDSvRZXAsuuoge7,"Artbeatz",10B,USQX91700666
226,"For Elise","Saint Motel",60,153,"","","saintmotelevision",2016-10-21,03:23,49,50,24,0,26,0,10,-6,A#/B♭,4,2021-02-02,6i40XRqEwHAnSxwZWasMRp,"Elektra (NEK)",6B,USAT21602340
227,"Silvertongue","Young the Giant",59,100,"","","Home of the Strange",2016-08-12,03:17,67,79,1,0,84,0,70,-4,C,4,2021-02-02,0yTJtxZJ5VLfBEHhiNUNeY,"Fueled By Ramen",8B,USAT21601323
228,"Orpheus Under the Influence","The Buttertones",55,152,"surf rock","Rock","Buttertones",2014-01-22,02:14,36,87,4,0,53,0,10,-7,D,4,2021-02-02,7KwJrAQMoJyUEBes3evMLv,"LOLIPOP RECORDS",10B,TCABT1458930
