#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
107,"GDFR (feat. Sage the Gemini & Lookas)","Flo Rida,Sage The Gemini,Lookas",54,146,"hyphy, edm trap, future bass","Electronic, Hip Hop","My House",2015-04-07,03:10,66,83,0,1,69,0,0,-4,F,4,2021-11-21,760klboT1E03jUt7CiVhbV,"Poe Boy/Atlantic",7B,USAT21404117
108,"Riptide","Vance Joy",84,102,"folk pop","Folk, Pop","Dream Your Life Away",2014-09-08,03:24,48,73,43,0,51,0,10,-7,C♯/D♭,4,2021-11-24,7yq4Qj7cqayVTp3FF9CWbm,"F-Stop Records/Atlantic",3B,AULI01385760
109,"Sexy Bitch (feat. Akon)","David Guetta",1,130,"edm, dance","Electronic","Sexy Bitch",2009-08-14,03:15,82,63,7,0,85,0,10,-5,B minor,4,2021-11-28,28O4PwkH8bzARStxeL4pxL,"Parlophone France",10A,FRZID0900500
110,"Sexy Love","Ne-Yo",57,94,"","","In My Own Words",2006-01-01,03:40,70,51,27,0,48,0,0,-6,G#/A♭,4,2021-11-28,4Pgh4b9rY9vVuXXl4Y1ob8,"Def Soul",4B,USUM70600316
111,"Happier","Ed Sheeran",78,90,"soft pop","Pop","÷ (Deluxe)",2017-03-03,03:27,52,39,54,0,24,0,10,-7,C,4,2021-11-28,2RttW7RAu5nOAfq6YFvApB,"Atlantic Records UK",8B,GBAHS1700028
112,"Viva La Vida","Coldplay",90,138,"","","Viva La Vida or Death and All His Friends",2008-06-06,04:02,49,62,10,0,42,0,10,-7,F minor,4,2021-11-28,1mea3bSkSGXuIRvnydlB5b,"Parlophone UK",4A,GBAYE0800265
113,"Perfect Strangers","Jonas Blue,JP Cooper",4,118,"tropical house, ","Electronic","Perfect Strangers",2016-06-03,03:16,74,82,37,0,71,0,20,-5,C♯/D♭,4,2021-11-28,1CUVN2kn7mW5FjkqXTR2W1,"Universal Music Group",3B,GBUM71602437
114,"Don't Wanna Know","Maroon 5,Kendrick Lamar",2,100,"pop, hip hop, west coast hip hop","Hip Hop, Pop","Don't Wanna Know",2016-10-11,03:34,78,62,34,0,45,0,10,-6,G,4,2021-11-28,5MFzQMkrl1FOOng9tq6R9r,"Universal Music Group",9B,USUM71609975
115,"Up (feat. Demi Lovato)","Olly Murs,Demi Lovato",68,115,"","","Never Been Better (Expanded Edition)",2014-11-24,03:44,69,83,1,0,68,0,10,-5,A,4,2021-11-28,1RidHM9BC4M8DpfSQ6YLJh,"Epic",11B,GBARL1401280
116,"Low (feat. T-Pain)","Flo Rida,T-Pain",86,128,"","","Mail on Sunday",2008-03-17,03:51,92,61,9,0,30,0,10,-6,A#/B♭ minor,4,2021-12-03,0CAfXk7DXMnon4gLudAp7J,"Poe Boy/Atlantic",3A,USAT20705841
117,"California Gurls","Katy Perry,Snoop Dogg",78,125,"pop, g-funk, west coast hip hop, gangster rap, hip hop, rap","Hip Hop, R&B, Pop","Teenage Dream: The Complete Confection",2012-03-12,03:54,79,76,0,0,43,0,10,-4,C,4,2021-12-03,6tS3XVuOyu10897O3ae7bi,"Capitol Records",8B,USCA21001135
118,"Where Them Girls At (feat. Nicki Minaj & Flo Rida)","David Guetta,Flo Rida,Nicki Minaj",65,130,"edm, dance, ","Electronic","Nothing but the Beat Ultimate",2011-08-24,03:14,67,88,6,0,55,0,20,-3,D#/E♭,4,2021-12-03,7yO48FWUkqsrdxrwkGcnwl,"Parlophone (France)",5B,FRZID1100110
119,"Cooler Than Me - Single Mix","Mike Posner,Gigamesh",66,130,"nu disco, french house, indie dance","Electronic, Pop","31 Minutes to Takeoff",2010-00-00,03:33,75,82,15,0,65,0,60,-5,G minor,4,2021-12-05,495O1Affo7AurEPQcvcr18,"J Records",6A,USJAY1000035
120,"Broken Strings","James Morrison,Nelly Furtado",73,112,"","","Songs For You, Truths For Me (International Exclusive Bundle)",2008-01-01,04:10,57,72,1,0,32,0,0,-5,C♯/D♭,4,2021-12-05,6jBUP2KCe821yqf1hiBqPR,"Polydor Records",3B,GBUM70810083
121,"Stay","Rihanna,Mikky Ekko",78,112,"","","Unapologetic (Deluxe)",2012-12-11,04:00,62,31,95,0,13,0,10,-10,A minor,4,2021-12-12,0GNI8K3VATWBABQFAzBAYe,"Def Jam Recordings",8A,USUM71214754
122,"When We Were Young","Adele",81,144,"soft pop","Pop","25",2015-11-20,04:50,38,60,30,0,27,0,10,-6,D#/E♭,4,2021-12-12,6O5TrlFWTYvznd9fMC0VvU,"XL Recordings",5B,GBBKS1500217
123,"Miss Independent","Ne-Yo",54,172,"","","Year Of The Gentleman",2008-01-01,03:52,67,68,52,0,71,10,20,-6,C♯/D♭,4,2021-12-13,2aisU44JcXkfSRJ7dLa02c,"Def Soul",3B,USUM70826981
124,"Mamma Mia","ABBA",81,138,"","","Abba",1975-00-00,03:33,75,75,30,0,83,0,40,-7,D,4,2021-12-14,2TxCwUlqaOH3TIyJqGgR91,"Polar Music International AB",10B,SEAYD7501010
125,"Let You Down","NF",80,148,"christian hip hop","Christian, Hip Hop","Perception",2017-10-06,03:32,66,71,31,0,46,10,10,-6,F minor,4,2021-12-18,52okn5MNA47tk87PeZJLEL,"NF Real Music",4A,USUM71708226
126,"Talking Body","Tove Lo",73,120,"","","Queen Of The Clouds",2014-09-24,03:58,74,76,10,0,11,0,0,-5,E minor,4,2021-12-18,7cgu4JBW3hq1GwTM1ilkKQ,"Universal Music AB",9A,SEUM71401533
127,"Let Her Go","Passenger",68,75,"folk pop","Folk, Pop","All the Little Lights (Deluxe Version)",2013-11-29,04:12,48,55,37,0,24,0,10,-7,G,4,2021-12-18,5rEvuW4YhwobKwGL1HPrXA,"Black Crow Records",9B,GBMQN1100004
128,"Let It Go","James Bay",69,147,"","","Chaos And The Calm",2015-03-23,04:20,54,31,82,0,25,0,10,-10,C♯/D♭,4,2021-12-18,40EB7ABUO6MoWMUwPKptJ7,"Universal Records",3B,USUM71405265
129,"Young Hearts Run Free","Candi Staton",75,115,"","","Young Hearts Run Free (US Internet Release)",1976-00-00,04:08,65,65,13,0,85,0,20,-9,G minor,4,2021-12-18,3MFa9idQuY4iJLWsZl3tIQ,"Rhino/Warner Records",6A,USWB19700370
130,"Cool for the Summer","Demi Lovato",80,114,"","","Confident",2015-01-01,03:34,58,61,0,0,34,0,10,-6,F minor,4,2021-12-18,3uwnnTQcHM1rDqSfA4gQNz,"Hollywood Records",4A,USHR11536621
131,"Hips Don't Lie (feat. Wyclef Jean)","Shakira,Wyclef Jean",89,100,"latin pop, ","Latin, Pop","Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,03:38,78,82,28,0,76,0,40,-6,A#/B♭ minor,4,2021-12-18,3ZFTkvIE7kyPt6Nu3PEa7V,"Epic",3A,USSM10600677
132,"Centuries","Fall Out Boy",83,176,"emo, pop punk, emo pop","Rock, Pop","American Beauty/American Psycho",2015-01-16,03:48,39,86,0,0,56,0,10,-3,E minor,4,2021-12-18,04aAxqtGp5pv12UXAg4pkq,"Island Records",9A,USUM71412644
133,"Timber","Pitbull,Kesha",87,130,"","","Global Warming: Meltdown (Deluxe Version)",2012-00-00,03:24,58,96,3,0,79,10,10,-4,B,4,2021-12-18,3cHyrEgdyYRjgJKSOiOtcS,"Mr.305/Polo Grounds Music/RCA Records",1B,USRC11301695
134,"Runnin' (Lose It All)","Naughty Boy,Beyoncé,Arrow Benjamin",70,139,"","","Runnin' (Lose It All)",2015-09-17,03:33,32,85,1,0,8,0,40,-6,F#/G♭,4,2021-12-22,5yZvaUVyuXfSVUaMumFi6l,"Virgin Records Ltd",2B,GBUM71505940
135,"Dangerous Love","Fuse ODG,Sean Paul",62,128,"azonto, afrobeats, hiplife, dancehall","R&B, Traditional Music, Hip Hop, Reggae","T.I.N.A.",2014-01-01,03:55,70,95,3,0,80,0,0,-4,A,4,2021-12-22,3dOBB8XZNu8aqi7JstoRZO,"All Around The World",11B,GBCFZ1400061
136,"lovely (with Khalid)","Billie Eilish,Khalid",89,115,"","","lovely (with Khalid)",2018-04-19,03:20,35,30,93,0,12,0,10,-10,E minor,4,2021-12-25,0u2P5u6lvoDfwTYjAADbn4,"Darkroom",9A,USUM71804190
137,"Locked out of Heaven","Bruno Mars",90,144,"","","Unorthodox Jukebox",2012-12-07,03:53,73,70,5,0,87,0,30,-4,F,4,2021-12-25,3w3y8KPTfNeOKPiqUTakBh,"Atlantic Records",7B,USAT21203287
138,"Ridin' Solo","Jason Derulo",42,90,"","","Jason Derulo (10th Anniversary Deluxe)",2020-08-07,03:35,56,83,13,0,59,10,10,-4,A,4,2021-12-25,3bX7A4AvhUp9OXGXh7KPX6,"Beluga Heights/Warner Records",11B,USWB10905329
139,"Party In The U.S.A.","Miley Cyrus",84,96,"","","The Time Of Our Lives (International Version)",2009-01-01,03:22,65,70,0,0,47,0,0,-5,A#/B♭ minor,4,2021-12-25,3E7dfMvvCLUddWissuqMwr,"Hollywood Records",3A,USHR10924519
140,"Stuck with U (with Justin Bieber)","Ariana Grande,Justin Bieber",82,179,"pop, ","Pop","Stuck with U",2020-05-08,03:48,60,45,22,0,54,0,30,-7,G#/A♭,3,2021-12-25,4HBZA5flZLE435QTztThqH,"Ariana Grande & Justin Bieber "Stuck With U"- Charity",4B,USUM72009644
141,"The A Team","Ed Sheeran",76,85,"soft pop","Pop","+",2011-09-09,04:18,64,29,67,0,41,0,10,-10,A,4,2021-12-30,1VdZ0vKfR5jneCmWIUAMxK,"Atlantic Records UK",11B,GBAHS1100095
142,"Give Me Everything (feat. Nayer)","Pitbull,AFROJACK,Ne-Yo,Nayer",90,129,"edm, big room, latin dance","Electronic, Latin","Planet Pit (Deluxe Version)",2011-06-17,04:12,67,94,19,0,53,10,30,-3,G#/A♭,4,2021-12-30,4QNpBfC0zvjKqPJcyqBy9W,"Mr.305/Polo Grounds Music/J Records",4B,USJAY1100032
143,"Beat Again","JLS",0,120,"","","Dance Party 2010",2010-01-01,03:15,89,93,3,0,97,0,0,-5,B,4,2021-12-30,3VZAOQgzC3URUgcU2n5DWr,"Universal Music TV Campaign Division",1B,GBARL0900464
144,"2002","Anne-Marie",83,96,"","","Speak Your Mind (Deluxe)",2018-04-27,03:06,70,68,4,0,60,10,10,-3,C♯/D♭ minor,4,2021-12-30,2BgEsaKNfHUdlh97KmvFyo,"Atlantic Records UK",12A,GBAHS1800094
145,"DJ Got Us Fallin' In Love (feat. Pitbull)","USHER,Pitbull",87,120,"r&b, ","R&B","Raymond v Raymond (Expanded Edition)",2010-03-30,03:40,66,86,3,0,65,10,0,-3,G minor,4,2021-12-30,4356Typ82hUiFAynbLYbPn,"LaFace Records",6A,USLF21000041
146,"Club Can't Handle Me (feat. David Guetta)","Flo Rida,David Guetta",83,128,"edm, dance","Electronic","Only One Flo (Part 1)",2010-11-24,03:54,62,87,3,0,47,0,0,-4,C,4,2021-12-30,6ebkx7Q5tTxrCxKq4GYj0Y,"Poe Boy/Atlantic",8B,USAT21001281
