#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
106,"Country A$$ Shit","Morgan Wallen",62,138,"country","Country","Dangerous: The Double Album",2021-01-08,03:06,62,93,2,0,93,0,10,-4,A#/B♭,4,2022-08-19,2Q6NVIPwqtosYBXQ0C00d0,"Big Loud / Republic",6B,USUG12004213
107,"Can't Have Mine (Find You A Girl)","Dylan Scott",60,144,"country","Country","Can't Have Mine (Find You A Girl)",2022-02-18,03:03,66,50,79,0,37,0,10,-7,F,4,2022-08-19,4q9NEq8kUmSZwtNsxL2KJN,"Curb Records",7B,USCRB2200013
108,"Thinking 'Bout You (feat. Lauren Alaina)","Dustin Lynch,Lauren Alaina",65,204,"country, acoustic country","Country, Folk","Tullahoma",2020-01-17,02:50,39,75,13,0,78,0,0,-4,G#/A♭,4,2022-08-19,6NebrV4ZigAoXIRbe11hxh,"Broken Bow Records",4B,QMRSZ1902297
109,"Memory I Don't Mess With","Lee Brice",70,92,"country, acoustic country","Country, Folk","Hey World",2020-11-20,03:00,62,70,17,0,57,0,0,-8,F#/G♭ minor,4,2022-08-19,1zYZs8Vbjhbzx5M3olcRnm,"Curb Records",11A,USCRB2000115
110,"Lovin' On You","Luke Combs",71,119,"country","Country","What You See Is What You Get",2019-11-08,03:14,57,95,0,0,53,0,10,-5,E,4,2023-05-26,0nYvjcSlCgjcwogQAwIwNp,"River House Artists/Columbia Nashville",12B,US6XF1700261
111,"Thinking 'Bout You (feat. MacKenzie Porter)","Dustin Lynch,MacKenzie Porter",2,204,"country, acoustic country","Country, Folk","Blue In The Sky",2022-02-12,02:50,40,71,14,0,80,0,10,-4,G#/A♭,4,2022-08-19,4wBjKhJx6JnGoNJfJs24pd,"Broken Bow Records",4B,QMRSZ2100060
112,"Houston, We Got a Problem","Luke Combs",71,144,"country","Country","This One's for You Too (Deluxe Edition)",2018-06-01,03:11,52,76,10,0,49,0,40,-5,A,4,2022-08-19,6guWjUuNYziyNXgjFo1IpF,"River House Artists/Columbia Nashville",11B,US6XF1700270
113,"I Wish Grandpas Never Died","Riley Green",74,148,"country","Country","Different 'Round Here",2019-09-20,04:10,45,49,4,0,24,0,10,-6,F#/G♭,4,2022-08-19,7Dxes6VnfbZYV0S2QTnVuT,"BMLG Records",2B,QM3E21913022
114,"If I Ever Get You Back","Morgan Wallen",0,140,"country","Country","If I Know Me",2018-04-27,02:53,67,88,1,0,96,0,20,-3,C,4,2022-08-21,7N3MO5mFhgoH2VRvydLxsJ,"Big Loud Records",8B,QZ22S1800003
115,"Heartache On The Dance Floor","Jon Pardi",80,116,"country, acoustic country","Country, Folk","California Sunrise",2016-05-13,03:25,60,83,6,0,62,0,0,-4,A,4,2022-08-28,0w3Q14i073jLoew1hgJkwD,"Capitol Records Nashville",11B,USUM71601623
116,"Night Shift","Jon Pardi",79,96,"country, acoustic country","Country, Folk","California Sunrise",2016-05-13,02:52,63,75,10,0,73,0,20,-4,D,4,2023-05-26,0bPnT6i9H1p8Vd85GS6Z7I,"Capitol Records Nashville",10B,USUM71601617
117,"H.O.L.Y.","Florida Georgia Line",68,78,"country, pop country, acoustic country","Country, Folk, Pop","Dig Your Roots",2016-08-26,03:14,52,67,40,0,56,0,0,-4,G minor,4,2022-08-28,0BCy325UZyR9z0t0uxwn2N,"Big Machine Label Group, LLC",6A,QM3E21602008
118,"Brand New Man - with Luke Combs","Brooks & Dunn,Luke Combs",70,127,"country, acoustic country","Country, Folk","Reboot",2019-04-05,03:11,57,85,0,0,56,0,20,-5,G,4,2022-08-28,001UkMQHw4zXfFNdKpwXAF,"Arista Nashville",9B,USAN21800051
119,"One Man Band","Old Dominion",82,76,"country","Country","Old Dominion",2019-10-25,03:06,71,36,68,0,48,0,10,-8,F#/G♭,4,2022-08-28,7cA3PnUQDlUyBBwpRozQeo,"RCA Records Label Nashville",2B,USRN11800147
120,"Head Over Boots","Jon Pardi",81,108,"country, acoustic country","Country, Folk","California Sunrise",2016-05-13,03:22,56,69,8,0,62,0,0,-4,G,4,2022-08-28,4ly1QBXEwYoDmje9rmEgC4,"Capitol Records Nashville",9B,USUM71512012
121,"I Don't Wanna Go To Heaven","Nate Smith",52,105,"country","Country","I Don't Wanna Go To Heaven",2021-11-19,03:21,46,45,75,0,27,0,0,-8,C,4,2022-08-28,55lJN2gIzJM9SCfwzxAEjf,"Arista Nashville",8B,USRN12100235
122,"Hurricane","Luke Combs",79,76,"country","Country","This One's for You",2017-06-02,03:42,46,81,2,0,52,0,20,-6,A#/B♭,4,2022-08-30,6xHI9KjUjYT0FPtGO8Mxa1,"River House Artists/Columbia Nashville",6B,TCACJ1540988
123,"Something Like That","Tim McGraw",74,172,"country","Country","A Place In The Sun",1999-05-04,03:03,51,85,38,0,85,0,0,-6,F,4,2023-05-26,6leiB1fEsTnVCuPiielde5,"Curb Records",7B,USCRB9900114
124,"5 Foot 9","Tyler Hubbard",70,106,"country","Country","5 Foot 9",2022-05-20,03:09,60,80,15,0,53,0,10,-6,F,4,2022-09-02,6AqwH2Y9FJwhUE2dCSkw1u,"EMI Nashville",7B,USUM72206482
125,"Where It Ends","Bailey Zimmerman",57,170,"country","Country","Where It Ends",2022-08-19,02:59,43,84,26,0,65,0,0,-5,A,4,2022-09-13,7lNezbnIXBbgNmFOa9dt1c,"Warner Music Nashville/Elektra",11B,USWB12202445
126,"The Kind of Love We Make","Luke Combs",71,102,"country","Country","The Kind of Love We Make",2022-06-17,03:44,61,75,2,0,46,0,0,-4,C♯/D♭,4,2022-09-20,28n8z9IQKyjMPxmvYMBqZa,"River House Artists/Columbia Nashville",3B,US6XF2200076
127,"One Number Away - Recorded At Sound Stage Nashville","Luke Combs",50,142,"country","Country","Spotify Singles",2018-03-07,03:44,70,63,62,0,51,0,30,-8,G minor,4,2022-09-20,0RmtUP9oQqhO3WFqB3KrM2,"River House Artists/Columbia Nashville",6A,US6XF1700274
128,"Something in the Orange","Zach Bryan",87,175,"country, red dirt","Country","Something in the Orange",2022-04-22,03:48,37,19,56,0,15,0,10,-12,E minor,3,2022-09-20,3WMj8moIAXJhHsyLaqIIHI,"Warner Records",9A,USWB12201213
129,"Everything She Ain’t","Hailey Whitters",5,122,"country","Country","Everything She Ain’t",2022-01-14,02:31,80,62,18,0,81,0,20,-6,D,4,2023-05-26,3zAOcNGOFq5Q1OsN0tcxA0,"Pigasus Records / Big Loud Records / Songs & Daughters",10B,QZ22S2100072
130,"Chasin' You","Morgan Wallen",11,97,"country","Country","If I Know Me",2018-04-27,03:25,63,59,66,0,49,0,10,-6,G,4,2023-05-26,5MwynWK9s4hlyKHqhkNn4A,"Big Loud Records",9B,QZ22S1800006
131,"Shotgun Rider","Tim McGraw",67,168,"country","Country","Sundown Heaven Town",2014-01-01,03:55,47,90,13,0,70,0,10,-5,G,4,2022-09-29,3LbvNFkqDTrE1liGMmZBDL,"Big Machine Records, LLC",9B,USCJY1418231
132,"Fake ID (feat. Gretchen Wilson)","Big & Rich,Gretchen Wilson",64,130,"country","Country","Fake ID (feat. Gretchen Wilson)",2011-05-17,03:23,66,96,6,0,73,0,20,-2,C,4,2022-10-01,6dFcL5hsy8dy0RCFx7f5FD,"Warner Records",8B,USWB11100931
133,"Big, Big Plans","Chris Lane",4,150,"country","Country","Big, Big Plans",2019-06-28,03:07,57,58,8,0,40,0,10,-6,G,4,2022-10-01,7yNJCsUH3tXlpQiHSsAc5l,"Big Loud Records",9B,QZ22S1800062
134,"Eyes On You - Acoustic","Chase Rice",0,100,"country, acoustic country","Country, Folk","Lambs & Lions (Worldwide Deluxe)",2019-03-01,02:54,72,46,43,0,57,0,10,-6,A,4,2022-10-02,1YGSgLkGrLzexPAw2AJBpJ,"Broken Bow Records",11B,QMRSZ1801593
135,"Heading South","Zach Bryan",85,110,"country, red dirt","Country","Heading South",2019-09-30,02:51,68,25,78,0,39,0,10,-14,E,4,2022-10-02,2Dct3GykKZ58hpWRFfe2Qd,"Warner Records",12B,TCAEL1937212
136,"Starting Over","Chris Stapleton",81,89,"country","Country","Starting Over",2020-11-13,04:00,64,54,45,0,32,0,0,-8,A#/B♭,4,2022-10-03,3K07bGe8iljQ3mOKArHLDo,"Mercury Nashville",6B,USUM72013812
137,"Someday (Maggie's)","Zach Bryan",62,109,"country, red dirt","Country","American Heartbreak",2022-05-20,04:25,40,36,71,0,14,0,10,-7,E,4,2022-10-04,6gMiG7sKU4ZBNiynsu2VR5,"Warner Records",12B,USWB12201496
138,"Young Man's Blues","Parker McCollum",63,114,"texas country, red dirt, country","Country","Young Man's Blues",2020-08-14,03:26,55,87,1,0,50,0,30,-5,G#/A♭,4,2022-10-07,6ywiHcxaHBR39gRhud37XK,"MCA Nashville",4B,USUM72015127
139,"Sunshine & Whiskey","Frankie Ballard",65,93,"country, acoustic country","Country, Folk","Sunshine & Whiskey",2014-04-03,03:02,67,74,22,0,75,0,30,-7,A,4,2022-10-07,6aNwDe5YH5YUPlpHkku52w,"Warner Records",11B,USWB11304529
140,"Like A Lady","Lady A",46,96,"country, pop country","Country, Pop","What A Song Can Do (Chapter One)",2021-06-25,03:01,64,93,6,0,77,0,10,-4,G#/A♭,4,2022-10-09,5SulrwmIUDbU5TQQtoYHhL,"BMLG Records",4B,QM3E22118073
141,"Highway 20 Ride","Zac Brown Band",0,76,"country, acoustic country","Country, Folk","The Foundation",2008-11-17,03:49,55,40,55,0,43,0,10,-7,D#/E♭,4,2022-10-11,7J06GPr8b6A0zRHTZhah6s,"Home Grown/Big Picture/Atlantic",5B,USAT20804239
142,"Just A Kiss","Lady A",0,143,"country, pop country","Country, Pop","Own The Night",2011-01-01,03:38,59,64,45,0,33,0,10,-6,C♯/D♭,4,2022-10-11,2nRvKHh2mtOfIQ4jcAkP9q,"Capitol Nashville",3B,USCN11100095
143,"Someone Else Calling You Baby","Luke Bryan",67,115,"country, acoustic country","Country, Folk","Doin' My Thing",2009-01-01,03:49,50,92,5,0,35,0,0,-4,G#/A♭,4,2022-10-11,7DkzLcSXS4KhSvbvIJja3M,"Capitol Nashville",4B,USCN10900511
144,"Kiss That Girl Goodbye","Aaron Watson",40,117,"texas country, red dirt, country","Country","Red Bandana",2019-06-21,03:18,64,86,1,0,66,0,0,-4,C♯/D♭ minor,4,2022-10-11,4cjYbmZXoJbuLeOwLP4EKB,"BIG Label Records",12A,US4AB1800071
145,"Would You Go With Me","Josh Turner",73,123,"country, christian country","Christian, Country","Your Man",2006-00-00,03:48,61,86,13,0,74,0,10,-5,F#/G♭,4,2023-05-26,1KhrAWvLIjRlQIJtSTgvsi,"MCA Nashville",2B,USUM70504291
146,"Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line)","Chase Rice,Florida Georgia Line",2,100,"country, acoustic country, pop country","Country, Folk, Pop","The Album",2021-05-28,02:40,63,68,19,0,72,0,30,-5,D,4,2022-10-11,1b8TpvCFqmJTd2xz9xE9s1,"Broken Bow Records",10B,QMRSZ2002606
147,"Drunk On A Plane","Dierks Bentley",74,206,"country","Country","RISER",2014-01-01,04:14,42,73,0,0,66,0,20,-6,A,4,2022-10-11,1soxUgYIZb1qx1c7o1Lc7z,"Capitol Records Nashville",11B,USUM71319714
148,"Homesick","Kane Brown",64,97,"country, pop country","Country, Pop","Experiment Extended",2019-11-01,03:25,70,50,46,0,41,0,20,-9,G#/A♭,4,2022-10-11,30RZAuEkYeDXvy46Iv6l7E,"RCA Records Label Nashville",4B,USRN11800032
149,"One Mississippi","Kane Brown",59,100,"country, pop country","Country, Pop","One Mississippi",2021-08-20,03:33,47,85,0,0,54,0,10,-5,C,4,2022-10-11,4FdPnT2cFrpWCmWZd7GXc3,"RCA Records Label Nashville",8B,USRN12100053
150,"Rock and A Hard Place","Bailey Zimmerman",3,122,"country","Country","Rock and A Hard Place",2022-06-10,03:27,58,57,58,0,39,0,10,-7,C♯/D♭,3,2022-10-15,4686eQ81DEswHa90bcdlC9,"Warner Music Nashville/Elektra",3B,USWB12201797
151,"Honky Tonk Highway","Luke Combs",54,132,"country","Country","This One's for You",2017-06-02,03:32,57,70,6,0,42,0,0,-4,A#/B♭ minor,4,2023-05-26,6Xc2ppeXCBZbwuCcaRDrdn,"River House Artists/Columbia Nashville",3A,QZ4751600019
152,"Memories Are Made Of","Luke Combs",56,121,"country","Country","This One's for You",2017-06-02,03:36,69,72,2,0,37,0,20,-6,D,4,2023-05-26,4ZNslVn7r8oRb60a8hYCYk,"River House Artists/Columbia Nashville",10B,TCACJ1540979
153,"Don't Tempt Me","Luke Combs",53,147,"country","Country","This One's for You",2017-06-02,03:31,56,84,1,0,75,0,0,-5,G,3,2022-10-15,7bZG09LrhGdrCNx8Vth65D,"River House Artists/Columbia Nashville",9B,QZ4751600014
154,"This One's for You","Luke Combs",57,149,"country","Country","This One's for You",2017-06-02,03:50,50,50,44,0,24,0,10,-8,B,4,2022-10-15,02Ey48n33H3erWJRZAtTFj,"River House Artists/Columbia Nashville",1B,TCACJ1540991
155,"Be Careful What You Wish For","Luke Combs",57,159,"country","Country","This One's for You",2017-06-02,02:55,50,88,1,0,68,0,10,-5,D#/E♭,4,2023-05-26,5gfK6bZFaApxdSHsHXrwPD,"River House Artists/Columbia Nashville",5B,QZ4751600017
156,"Blue Ain't Your Color","Keith Urban",72,82,"country","Country","Ripcord",2016-05-06,03:50,69,42,62,0,48,0,10,-8,G,3,2022-10-15,6wycnu8FWXsj68ig7BEot9,"Capitol Nashville",9B,USUG11600162
157,"If I Die Young","The Band Perry",69,131,"country","Country","The Band Perry",2010-01-01,03:42,61,50,35,0,36,0,20,-7,E,4,2022-10-15,4u26EevCNXMhlvE1xFBJwX,"Big Machine Label Group, LLC",12B,USUM71007807
158,"Bluebird","Miranda Lambert",68,82,"country","Country","Wildcard",2019-11-01,03:29,66,63,4,0,61,0,10,-6,G,4,2022-10-15,0kPeZAyIhIfeZNrtfjJGDB,"Vanner Records/RCA Records Label Nashville",9B,US6XF1800265
159,"Beer Never Broke My Heart","Luke Combs",80,77,"country","Country","What You See Is What You Get",2019-11-08,03:06,54,86,1,0,64,0,0,-4,C♯/D♭,4,2023-05-26,7aEtlGHoiPAfRB084NiDmx,"River House Artists/Columbia Nashville",3B,US6XF1700264
160,"One Big Country Song","LOCASH",1,82,"country, country hip hop","Country, Hip Hop","Brothers",2019-03-29,03:13,55,82,60,0,55,0,10,-3,F,4,2022-10-15,28uL97M3whSL1UWqr7hsNh,"Wheelhouse Records",7B,QMRSZ1802601
161,"Last Night Lonely","Jon Pardi",71,103,"country, acoustic country","Country, Folk","Mr. Saturday Night",2022-09-02,03:02,65,81,1,0,85,0,10,-3,F#/G♭,4,2023-05-26,0k11c8vwyeNSGQex6UMa1v,"Capitol Records Nashville",2B,USUM72200664
162,"Happy Anywhere (feat. Gwen Stefani)","Blake Shelton,Gwen Stefani",0,166,"country, ","Country","Happy Anywhere (feat. Gwen Stefani)",2020-07-24,02:50,54,75,10,0,67,0,0,-6,G#/A♭,4,2022-10-15,2DwbFtfC6sXBiVDPmju8Dd,"Warner Music Nashville",4B,USWB12002192
163,"Quittin’ Time","Morgan Wallen",64,84,"country","Country","Dangerous: The Double Album",2021-01-08,03:44,42,63,46,0,46,0,10,-8,F,4,2022-10-15,7MFuhP7p3fPQc8sYyeWL1x,"Big Loud / Republic",7B,USUG12004221
164,"Turn You Down","HIXTAPE,HARDY,Morgan Wallen,Zakk Wylde",2,108,"country, country rock, ","Country, Rock","HIXTAPE: Vol. 1",2019-09-13,02:34,62,87,1,0,60,10,30,-3,B,4,2023-05-26,3X0773BLlMv6RMq0wkZZAk,"Big Loud Records",1B,QZ22S1800074
165,"No Place Like Hometown","HIXTAPE,HARDY,Keith Urban,Hillary Lindsey",0,140,"country, country rock, ","Country, Rock","HIXTAPE: Vol. 1",2019-09-13,04:01,53,78,3,0,36,0,10,-5,F,4,2022-10-15,6EMTuiZTwhWdqlHo5k5WWG,"Big Loud Records",7B,QZ22S1800071
166,"wait in the truck","HARDY,Lainey Wilson",3,140,"country, country rock","Country, Rock","wait in the truck",2022-08-26,04:37,53,47,28,0,23,0,10,-7,F#/G♭,4,2022-10-15,7trjNYF5ek7zX4GKSHQZbP,"Big Loud Records",2B,QZ22S2200068
167,"Doin' This","Luke Combs",59,115,"country","Country","Doin' This",2021-11-10,04:14,59,55,18,0,39,0,10,-6,C♯/D♭,4,2022-10-16,4GyD3o5hWoyCuYpdlzZlRL,"River House Artists/Columbia Nashville",3B,US6XF2100159
168,"What My World Spins Around","Jordan Davis",68,125,"country","Country","What My World Spins Around",2022-05-27,03:06,68,73,11,0,67,0,10,-6,D,4,2022-10-18,6HBRLaSQ7NB8MNlaqzYen1,"MCA Nashville",10B,USUM72208440
169,"You Should Probably Leave","Chris Stapleton",86,184,"country","Country","Starting Over",2020-11-13,03:33,60,48,27,0,55,0,10,-8,A,4,2022-10-18,2UikqkwBv7aIvlixeVXHWt,"Mercury Nashville",11B,USUM72013814
170,"Need You Now","Lady A",76,108,"country, pop country","Country, Pop","Need You Now",2010-01-01,04:37,59,62,9,0,23,0,20,-6,E,4,2022-10-18,11EX5yhxr9Ihl3IN1asrfK,"Capitol Nashville",12B,USCN10900696
171,"Last Night Lonely","Jon Pardi",57,103,"country, acoustic country","Country, Folk","Last Night Lonely",2022-02-17,03:01,65,82,0,0,87,0,10,-3,F#/G♭,4,2022-10-18,3SeeaIXnrCfT88vHVCRWHl,"Capitol Records Nashville",2B,USUM72200664
172,"Burn, Burn, Burn","Zach Bryan",81,83,"country, red dirt","Country","Burn, Burn, Burn",2022-09-08,04:28,51,30,90,0,13,0,10,-11,D#/E♭,4,2022-10-20,5jfhLCSIFUO4ndzNRh4w4G,"Warner Records",5B,USWB12205041
173,"Going, Going, Gone","Luke Combs",77,160,"country","Country","Growin' Up",2022-06-24,02:57,56,56,54,0,33,0,10,-6,F#/G♭,4,2022-10-20,67AdiJcurlf6gocGobfaXs,"River House Artists/Columbia Nashville",2B,US6XF2100240
174,"All Your'n","Tyler Childers",82,78,"country, red dirt, alt country, texas country, bluegrass","Country, Rock, Folk","Country Squire",2019-08-02,03:38,59,55,41,0,84,0,10,-7,B,4,2022-11-01,0fCwTrRNfoNk962ati8n2K,"Hickman Holler Records/RCA Records",1B,USRC11901124
175,"Heaven","Jason Aldean",0,138,"country, acoustic country","Country, Folk","MACON",2021-11-12,04:11,48,61,16,0,29,0,10,-6,G minor,4,2022-11-01,7pcfqF4wUhxvfoMqzXQYar,"Broken Bow Records",6A,QMRSZ2100584
176,"Fall In Love","Bailey Zimmerman",2,136,"country","Country","Fall In Love",2022-02-11,03:52,52,64,45,0,40,0,20,-6,A,4,2022-11-01,5gVCfYmQRPy1QJifP8f5gg,"Warner Music Nashville/Elektra",11B,USWB12200122
177,"Tennessee Orange","Megan Moroney",0,156,"country","Country","Tennessee Orange",2022-09-02,03:43,38,49,13,0,27,0,10,-7,A,3,2022-11-03,29zZmiBDLykYYTj7RN6VhV,"Megan Moroney",11B,TCAGJ2289254
178,"Warning","Morgan Wallen",50,115,"country","Country","Dangerous: The Double Album (Bonus)",2021-01-29,02:36,63,66,46,0,27,0,10,-5,A#/B♭,4,2022-11-03,0Nd1O1ML3NNvEOXjVp28Jm,"Big Loud / Republic",6B,USUG12004198
179,"There Was This Girl","Riley Green",75,128,"country","Country","Different 'Round Here",2019-09-20,03:14,62,88,0,0,94,0,10,-4,C♯/D♭,4,2022-11-11,7grWGhX8SHNmyGOkMNVMCt,"BMLG Records",3B,QM3E21813000
180,"Half Of Me","Thomas Rhett,Riley Green",70,112,"country, acoustic country, pop country","Country, Folk, Pop","Where We Started",2022-04-01,03:03,57,84,1,0,67,0,20,-5,G,4,2022-11-11,11kskoMyNDumaR30CI6rRv,"The Valory Music Co.",9B,QZRD92100888
181,"Drunk Me","Mitchell Tenpenny",65,176,"country","Country","Telling All My Secrets",2018-12-14,03:31,50,80,20,0,41,0,0,-4,D,4,2022-11-11,1G4cdOtF36ZCs6i2dZoC87,"Riser House Entertainment/Columbia Nashville",10B,US6XF1700276
182,"We Got History","Mitchell Tenpenny",66,98,"country","Country","This Is the Heavy",2022-09-16,03:23,63,83,0,0,31,0,10,-6,C,4,2022-11-11,6Awl7JBDQjfm7xkS3LkhDi,"Riser House Entertainment/Columbia Nashville",8B,US6XF2200239
183,"Country On","Luke Bryan",55,156,"country, acoustic country","Country, Folk","Country On",2022-07-01,03:56,52,75,17,0,52,0,0,-5,F,4,2023-05-26,1tRxwf8Q0AcshfHuaD86Yt,"Capitol Records Nashville",7B,USUG12204780
184,"Gold","Dierks Bentley",53,115,"country","Country","Gold",2022-07-29,02:47,67,87,5,0,95,0,10,-4,C♯/D♭,4,2022-11-11,4iy69rTUn8cAY8Q8q9vfOw,"Capitol Records Nashville",3B,USUG12204215
185,"Next Thing You Know","Jordan Davis",68,79,"country","Country","Next Thing You Know",2022-08-12,02:55,56,60,65,0,41,0,10,-8,F,4,2022-11-11,2lNTHWu2I5Tcz9ukWsV5Jj,"MCA Nashville",7B,USUM72213874
186,"Somebody Like You","Keith Urban",73,111,"country","Country","Golden Road",2002-01-01,05:23,63,84,11,0,66,0,10,-6,E,4,2022-11-11,0b9djfiuDIMw1zKH6gV74g,"Capitol Nashville",12B,USCN10200137
187,"Dirt On It","Noah Hicks",0,88,"country","Country","Dirt On It",2022-04-01,02:34,62,88,13,0,61,0,10,-5,C♯/D♭,4,2022-11-11,3I7Vr3ajbvP7QcNpcc4byg,"Red Creative Records",3B,USUYG1416062
188,"Fall In Love - Acoustic","Bailey Zimmerman",50,136,"country","Country","Fall In Love (Acoustic)",2022-04-12,03:58,62,43,77,0,38,0,30,-9,A,4,2022-11-11,79aj4SR6l5FKOJqy1TdtSv,"Warner Music Nashville/Elektra",11B,USWB12200868
189,"Catch","Brett Young",62,156,"country","Country","Ticket To L.A.",2018-12-07,03:16,57,77,2,0,60,0,0,-6,D,4,2022-11-15,53cGGBxGPaRjP0HVUESyW5,"BMLG Records",10B,QM3E21806154
190,"Our Song","Taylor Swift",72,89,"","","Taylor Swift",2006-10-24,03:21,67,67,11,0,54,0,30,-5,D,4,2022-11-18,15DeqWWQB4dcEWzJg15VrN,"Big Machine Records, LLC",10B,USCJY0703142
191,"Picture To Burn","Taylor Swift",67,106,"","","Taylor Swift",2006-10-24,02:53,66,88,17,0,82,0,10,-2,G,4,2023-01-15,32mVHdy0bi1XKgr0ajsBlG,"Big Machine Records, LLC",9B,USCJY0603250
192,"Livin’ The Dream","Morgan Wallen",60,127,"country","Country","Livin’ The Dream",2020-11-19,03:59,62,75,57,0,44,0,20,-6,G minor,4,2022-11-19,2L4YgbxxwmwafMqLIjSx8q,"Loud / Republic",6A,USUG12004219
193,"In Case You Didn't Know","Brett Young",77,148,"country","Country","Brett Young",2017-02-10,03:44,61,54,39,0,44,0,10,-7,A#/B♭,4,2022-11-19,10M2Ex445zw585Ducldzkw,"Big Machine Label Group, LLC",6B,QM3E21606006
194,"To Be Loved By You","Parker McCollum",63,146,"texas country, red dirt, country","Country","Gold Chain Cowboy",2021-07-30,03:19,48,81,0,0,49,0,10,-4,A#/B♭,4,2022-11-19,2pUQX4d3Cjh3umGkVz0XyI,"MCA Nashville",6B,USUM72017353
195,"Never Leave","Bailey Zimmerman",63,148,"country","Country","Leave The Light On",2022-10-14,03:27,50,60,57,0,32,0,0,-6,A,4,2022-11-19,0glkts20NpDPX8sZEQpctJ,"Warner Music Nashville/Elektra",11B,USWB12204218
196,"Nobody","Dylan Scott",58,80,"country","Country","Livin' My Best Life",2022-08-05,02:42,57,72,50,0,67,0,0,-7,F,4,2022-11-19,2pxN8Z0hMuIjLQkbUYHyhY,"Curb Records",7B,USCRB1813998
197,"Not Good At Not","Morgan Wallen",1,144,"country","Country","If I Know Me",2018-04-27,03:05,56,81,24,0,58,0,10,-3,B,4,2023-05-26,5V4Sx4VKnHwyM6CjZnfce2,"Big Loud Records",1B,QZ22S1700040
198,"The Kind of Love We Make","Luke Combs",79,102,"country","Country","Growin' Up",2022-06-24,03:44,61,75,2,0,46,0,0,-4,C♯/D♭,4,2023-05-26,48UKTR66uUOT9LaUvooTNx,"River House Artists/Columbia Nashville",3B,US6XF2200076
199,"What’s Your Country Song","Thomas Rhett",71,174,"country, acoustic country, pop country","Country, Folk, Pop","Country Again (Side A)",2021-04-30,02:51,36,71,0,0,48,0,20,-6,F,4,2022-11-30,4oR2cCQGs0Yt0Mgr2diV6V,"The Valory Music Co.",7B,USLXJ2007574
200,"Dancin’ In The Country","Tyler Hubbard",63,115,"country","Country","Dancin' In The Country",2022-08-19,02:59,66,87,0,0,54,0,10,-5,G,4,2022-11-30,6Z1bV93BP95h4YjIavrQPf,"EMI Nashville",9B,USUM72206481
201,"Trouble With A Heartbreak","Jason Aldean",0,136,"country, acoustic country","Country, Folk","GEORGIA",2022-04-22,03:16,58,80,23,0,60,0,10,-5,F,4,2022-11-30,3HO30hRbkOLU6ZWERayfQO,"Broken Bow Records",7B,QMRSZ2102055
202,"Truth About You","Mitchell Tenpenny",57,162,"country","Country","Truth About You",2021-07-09,03:23,49,71,10,0,70,0,10,-5,A#/B♭,4,2022-11-30,4Qum1kECNQrpREev5fvAQ4,"Riser House Entertainment/Columbia Nashville",6B,US6XF2000109
203,"Tennessee Fan","Morgan Wallen",59,76,"country","Country","One Thing At A Time (Sampler)",2022-12-02,03:18,48,85,8,0,59,0,0,-5,F#/G♭,4,2022-12-02,3Ga7Uele3zN57vQ4F0HPTW,"Big Loud Records / Mercury Records / Republic Records",2B,USUG12209214
204,"Days That End In Why","Morgan Wallen",57,160,"country","Country","One Thing At A Time (Sampler)",2022-12-02,02:42,45,62,21,0,46,0,10,-6,F#/G♭,3,2022-12-02,4tn5fOYDtxFldIMVOVcKkc,"Big Loud Records / Mercury Records / Republic Records",2B,USUG12209212
205,"One Thing At A Time","Morgan Wallen",65,142,"country","Country","One Thing At A Time (Sampler)",2022-12-02,03:26,61,91,0,0,92,0,20,-5,G,4,2022-12-02,6KGtAlYvgm4W9PoYabFAYE,"Big Loud Records / Mercury Records / Republic Records",9B,USUG12209213
206,"Wait Outside","Parker McCollum",30,129,"texas country, red dirt, country","Country","Gold Chain Cowboy (Special Edition)",2021-10-20,03:21,47,84,0,0,47,0,20,-5,A#/B♭ minor,4,2023-05-26,0iLNH6reUUeqKHYK0IVgE2,"MCA Nashville",3A,USUM72108457
207,"Handle On You","Parker McCollum",62,105,"texas country, red dirt, country","Country","Handle On You",2022-08-05,03:39,59,93,0,0,63,0,30,-4,F#/G♭,4,2022-12-03,6Qpfsw8OS5HW5XxgmXYLWS,"MCA Nashville",2B,USUM72211050
208,"I Hate Alabama","Conner Smith",46,172,"country","Country","I Hate Alabama",2021-10-08,03:33,29,84,21,0,39,0,30,-4,E,4,2022-12-03,2j0rISwZE6tichIrU5SZ78,"The Valory Music Co.",12B,QZRD92100764
209,"Feathered Indians","Tyler Childers",82,87,"country, red dirt, alt country, texas country, bluegrass","Country, Rock, Folk","Purgatory",2017-08-04,03:44,54,57,75,0,88,0,10,-7,G,4,2022-12-03,2tgQaL85WoRfgEa4hFQgrE,"Hickman Holler Records",9B,QZ84K1700002
210,"Son Of A Sinner","Jelly Roll",4,86,"country hip hop, country","Country, Hip Hop","Ballads Of The Broken",2021-09-17,03:52,37,54,4,0,33,0,20,-7,G,4,2022-12-03,25VQoiuyc0HkC5FQTj1a8G,"Stoney Creek Records",9B,QMRSZ2102218
